"","BonusMalus","PayFreq","VehClass","VehPower","VehGas","VehAge","Garage","Area","Region","Channel","DrivGender","DrivAge","Marketing","Windscreen","TPL","Damage","Other","Theft","Fire","Total","Sev_Windscreen","Sev_TPL","Sev_Damage","Sev_Other","Sev_Theft","Sev_Fire","Sev_Total"
"2296","bonus","Annual","Cheapest","P10+P11+P12","Diesel",6,"Closed zbox","A2+A3+A4","Center","A","M",26,"M1",0,1,0,0,0,0,1,0,549,0,0,0,0,549
"2297","bonus","Annual","Cheaper","P13-P17","Regular",8,"Closed zbox","A2+A3+A4","Center","A","F",31,"M1",1,0,0,0,0,0,1,266,0,0,0,0,0,266
"2298","bonus","Annual","Cheaper","P13-P17","Regular",8,"Closed zbox","A2+A3+A4","Center","A","F",31,"M1",1,0,0,0,0,0,1,271,0,0,0,0,0,271
"2299","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",8,"Closed zbox","A2+A3+A4","Center","A","M",34,"M1",0,1,0,0,0,0,1,0,897,0,0,0,0,897
"2300","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",8,"Closed zbox","A5+A6","Center","A","M",34,"M1",0,1,0,0,0,0,1,0,915,0,0,0,0,915
"2301","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Regular",5,"Closed zbox","A5+A6","Center","A","M",35,"M1",0,1,0,0,0,0,1,0,644,0,0,0,0,644
"2302","bonus","Annual","Cheaper","P10+P11+P12","Diesel",12,"Closed zbox","A5+A6","Center","A","M",50,"M1",0,1,0,0,0,0,1,0,449,0,0,0,0,449
"2303","bonus","Annual","other","P13-P17","Diesel",1,"Closed zbox","A2+A3+A4","Center","A","M",33,"M1",0,0,1,0,0,0,1,0,0,15,0,0,0,15
"2304","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Regular",0,"Closed zbox","A5+A6","Center","A","F",45,"M1",0,1,0,0,0,0,1,0,1121,0,0,0,0,1121
"2305","malus","bi+monthly+quarterly","Cheapest","P2-P9","Regular",5,"Closed zbox","A5+A6","Center","A","M",24,"M1",0,1,0,0,0,0,1,0,2386,0,0,0,0,2386
"2306","bonus","Annual","other","P13-P17","Diesel",8,"Closed zbox","A2+A3+A4","Center","A","F",52,"M1",1,0,0,0,0,0,1,561,0,0,0,0,0,561
"2307","bonus","Annual","other","P13-P17","Diesel",8,"Closed zbox","A2+A3+A4","Center","A","F",52,"M1",1,0,0,0,0,0,1,572,0,0,0,0,0,572
"2308","bonus","Annual","Cheaper","P10+P11+P12","Regular",4,"Closed zbox","A2+A3+A4","Center","A","M",69,"M1",0,1,0,0,0,0,1,0,451,0,0,0,0,451
"2309","bonus","Annual","Cheaper","P10+P11+P12","Regular",4,"Closed zbox","A2+A3+A4","Center","A","M",69,"M1",0,1,0,0,0,0,1,0,477,0,0,0,0,477
"2310","bonus","bi+monthly+quarterly","other","P13-P17","Diesel",5,"Closed zbox","A2+A3+A4","Center","A","M",22,"M1",1,1,0,0,0,0,2,214,0,0,0,0,0,214
"2311","bonus","bi+monthly+quarterly","other","P13-P17","Diesel",5,"Closed zbox","A2+A3+A4","Center","A","M",22,"M1",1,1,0,0,0,0,2,0,4155,0,0,0,0,4155
"2312","bonus","bi+monthly+quarterly","other","P13-P17","Regular",6,"Closed zbox","A2+A3+A4","Center","A","M",28,"M1",1,0,0,0,0,0,1,324,0,0,0,0,0,324
"2313","bonus","bi+monthly+quarterly","other","P13-P17","Regular",19,"Closed zbox","A5+A6","Center","A","M",72,"M1",0,0,0,0,1,0,1,0,0,0,0,114,0,114
"2314","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",8,"Closed zbox","A2+A3+A4","Center","A","F",35,"M1",1,0,0,0,0,0,1,124,0,0,0,0,0,124
"2315","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",9,"Closed zbox","A2+A3+A4","Center","A","F",35,"M1",1,0,0,0,0,0,1,122,0,0,0,0,0,122
"2316","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",7,"Closed zbox","A5+A6","Center","A","M",30,"M1",1,0,0,0,1,0,2,0,0,0,0,96,0,96
"2317","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",7,"Closed zbox","A5+A6","Center","A","M",30,"M1",1,0,0,0,1,0,2,564,0,0,0,0,0,564
"2318","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",8,"Closed zbox","A2+A3+A4","Center","A","F",66,"M1",0,1,0,0,0,0,1,0,672,0,0,0,0,672
"2319","bonus","bi+monthly+quarterly","other","P13-P17","Diesel",6,"Closed zbox","A2+A3+A4","Center","A","M",42,"M1",0,0,1,0,0,0,1,0,0,2130,0,0,0,2130
"2320","bonus","Annual","Cheapest","P10+P11+P12","Diesel",8,"Opened & closed collective parking","A5+A6","Center","A","F",35,"M2",1,0,0,0,0,0,1,71,0,0,0,0,0,71
"2321","bonus","Annual","Cheapest","P10+P11+P12","Diesel",8,"Opened & closed collective parking","A5+A6","Center","A","F",35,"M2",1,0,0,0,0,0,1,72,0,0,0,0,0,72
"2322","bonus","Annual","Cheaper","P10+P11+P12","Regular",4,"Opened & closed collective parking","A2+A3+A4","Center","A","M",32,"M2",1,0,0,0,0,0,1,548,0,0,0,0,0,548
"2323","bonus","Annual","other","P10+P11+P12","Regular",5,"Closed zbox","A2+A3+A4","Center","A","M",68,"M1",0,1,0,0,0,0,1,0,897,0,0,0,0,897
"2324","bonus","Annual","Cheapest","P2-P9","Regular",18,"Opened & closed collective parking","A2+A3+A4","Center","A","F",37,"M3",0,1,0,0,0,0,1,0,897,0,0,0,0,897
"2325","bonus","Annual","other","P13-P17","Diesel",5,"Closed zbox","A2+A3+A4","Center","A","F",32,"M1",0,1,0,0,0,0,1,0,3158,0,0,0,0,3158
"2326","bonus","Annual","other","P13-P17","Diesel",10,"Closed zbox","A2+A3+A4","Center","A","M",33,"M1",0,1,0,0,0,0,1,0,602,0,0,0,0,602
"2327","bonus","Annual","Cheapest","P10+P11+P12","Diesel",10,"Closed zbox","A2+A3+A4","Center","A","M",33,"M1",0,1,0,0,0,0,1,0,590,0,0,0,0,590
"2328","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",5,"Closed zbox","A2+A3+A4","Center","A","F",26,"M1",1,0,0,0,0,0,1,136,0,0,0,0,0,136
"2329","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",6,"Closed zbox","A2+A3+A4","Center","A","F",27,"M1",1,0,0,0,0,0,1,139,0,0,0,0,0,139
"2330","bonus","bi+monthly+quarterly","Cheapest","P10+P11+P12","Regular",4,"Opened & closed collective parking","A2+A3+A4","Center","A","F",23,"M3",0,1,0,0,0,0,1,0,1978,0,0,0,0,1978
"2331","bonus","Annual","other","P13-P17","Diesel",9,"Closed zbox","A2+A3+A4","Center","A","M",47,"M1",0,0,1,0,0,0,1,0,0,7255,0,0,0,7255
"2332","bonus","Annual","Cheapest","P10+P11+P12","Diesel",1,"Opened & closed collective parking","A2+A3+A4","Headquarters","B+L","M",63,"M3",0,1,0,0,0,0,1,0,442,0,0,0,0,442
"2333","bonus","Annual","Cheapest","P10+P11+P12","Diesel",1,"Opened & closed collective parking","A2+A3+A4","Headquarters","B+L","M",63,"M3",1,0,0,0,0,0,1,516,0,0,0,0,0,516
"2334","bonus","Annual","Cheaper","P10+P11+P12","Diesel",1,"Opened & closed collective parking","A2+A3+A4","Headquarters","B+L","M",63,"M3",1,0,0,0,0,0,1,73,0,0,0,0,0,73
"2335","bonus","bi+monthly+quarterly","other","P13-P17","Regular",13,"Opened & closed collective parking","A2+A3+A4","Center","A","M",32,"M2",0,1,0,0,0,0,1,0,897,0,0,0,0,897
"2336","bonus","bi+monthly+quarterly","Cheapest","P10+P11+P12","Diesel",3,"Closed zbox","A2+A3+A4","Headquarters","B+L","M",36,"M1",0,1,0,0,0,0,1,0,616,0,0,0,0,616
"2337","bonus","bi+monthly+quarterly","Cheapest","P10+P11+P12","Diesel",3,"Opened & closed collective parking","A2+A3+A4","Headquarters","B+L","M",36,"M2",0,1,0,0,0,0,1,0,1644,0,0,0,0,1644
"2338","bonus","bi+monthly+quarterly","Cheapest","P10+P11+P12","Diesel",3,"Opened & closed collective parking","A2+A3+A4","Headquarters","B+L","M",36,"M2",0,1,0,0,0,0,1,0,1677,0,0,0,0,1677
"2339","bonus","Annual","other","P13-P17","Diesel",2,"Opened & closed collective parking","A2+A3+A4","Headquarters","B+L","M",33,"M3",1,0,0,0,0,0,1,568,0,0,0,0,0,568
"2340","bonus","bi+monthly+quarterly","Cheaper","P2-P9","Regular",9,"Closed zbox","A2+A3+A4","Center","A","M",66,"M1",1,0,0,0,0,0,1,209,0,0,0,0,0,209
"2341","bonus","bi+monthly+quarterly","other","P10+P11+P12","Diesel",3,"Opened & closed collective parking","A2+A3+A4","Center","A","M",47,"M3",0,1,0,0,0,0,1,0,1207,0,0,0,0,1207
"2342","bonus","bi+monthly+quarterly","other","P10+P11+P12","Diesel",3,"Opened & closed collective parking","A2+A3+A4","Center","A","M",47,"M3",0,1,0,0,0,0,1,0,1231,0,0,0,0,1231
"2343","bonus","Annual","Cheapest","P2-P9","Regular",12,"Closed zbox","A2+A3+A4","Center","A","F",38,"M1",1,0,0,0,0,0,1,98,0,0,0,0,0,98
"2344","bonus","Annual","other","P13-P17","Regular",14,"Closed zbox","A2+A3+A4","Center","A","M",31,"M1",1,0,0,0,0,0,1,280,0,0,0,0,0,280
"2345","bonus","Annual","Cheaper","P10+P11+P12","Regular",7,"Closed zbox","A5+A6","Center","A","F",32,"M1",0,1,0,0,0,0,1,0,1350,0,0,0,0,1350
"2346","bonus","Annual","Cheaper","P10+P11+P12","Regular",9,"Opened & closed collective parking","A2+A3+A4","Headquarters","B+L","M",40,"M3",1,0,0,1,0,0,2,208,0,0,0,0,0,208
"2347","bonus","Annual","Cheaper","P10+P11+P12","Regular",9,"Opened & closed collective parking","A2+A3+A4","Headquarters","B+L","M",40,"M3",1,0,0,1,0,0,2,0,0,0,369,0,0,369
"2348","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",7,"Opened & closed collective parking","A2+A3+A4","Center","A","F",45,"M3",1,0,0,0,0,0,1,189,0,0,0,0,0,189
"2349","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",7,"Opened & closed collective parking","A2+A3+A4","Center","A","F",46,"M3",1,0,0,0,0,0,1,193,0,0,0,0,0,193
"2350","bonus","bi+monthly+quarterly","Cheaper","P13-P17","Diesel",7,"Opened & closed collective parking","A2+A3+A4","Headquarters","B+L","M",42,"M3",1,0,0,0,0,0,1,420,0,0,0,0,0,420
"2351","bonus","Annual","Cheaper","P10+P11+P12","Regular",3,"Opened & closed collective parking","A2+A3+A4","Headquarters","B+L","F",34,"M2",1,0,0,0,0,0,1,312,0,0,0,0,0,312
"2352","bonus","bi+monthly+quarterly","other","P10+P11+P12","Regular",13,"Closed zbox","A2+A3+A4","Center","B+L","M",54,"M1",0,2,0,0,0,0,2,0,448.5,0,0,0,0,448.5
"2353","bonus","bi+monthly+quarterly","other","P10+P11+P12","Regular",13,"Closed zbox","A2+A3+A4","Center","B+L","M",54,"M1",0,2,0,0,0,0,2,0,304,0,0,0,0,304
"2354","bonus","bi+monthly+quarterly","other","P10+P11+P12","Regular",2,"Closed zbox","A5+A6","Center","B+L","M",68,"M1",0,1,0,0,0,0,1,0,3253,0,0,0,0,3253
"2355","bonus","bi+monthly+quarterly","other","P10+P11+P12","Diesel",3,"Closed zbox","A2+A3+A4","Center","B+L","F",31,"M1",0,0,1,0,0,0,1,0,0,73,0,0,0,73
"2356","bonus","Annual","Cheapest","P2-P9","Diesel",6,"Opened & closed collective parking","A2+A3+A4","Center","B+L","M",61,"M3",0,1,0,0,0,0,1,0,897,0,0,0,0,897
"2357","malus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Regular",1,"Opened & closed collective parking","A5+A6","Center","B+L","M",31,"M3",0,1,0,0,0,0,1,0,8793,0,0,0,0,8793
"2358","bonus","Annual","Cheapest","P2-P9","Regular",9,"Opened & closed collective parking","A5+A6","Center","B+L","F",42,"M3",0,1,0,0,0,0,1,0,225,0,0,0,0,225
"2359","bonus","bi+monthly+quarterly","other","P10+P11+P12","Diesel",8,"Opened & closed collective parking","A5+A6","Center","B+L","M",49,"M2",0,1,0,0,0,0,1,0,903,0,0,0,0,903
"2360","bonus","bi+monthly+quarterly","other","P13-P17","Diesel",4,"Closed zbox","A2+A3+A4","Center","B+L","M",42,"M1",0,0,1,0,0,0,1,0,0,4247,0,0,0,4247
"2361","bonus","bi+monthly+quarterly","other","P10+P11+P12","Regular",10,"Street","A5+A6","Center","B+L","M",49,"M4",0,1,0,0,0,0,1,0,313,0,0,0,0,313
"2362","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",3,"Closed zbox","A2+A3+A4","Center","B+L","F",37,"M1",1,1,0,0,0,0,2,391,0,0,0,0,0,391
"2363","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",3,"Closed zbox","A2+A3+A4","Center","B+L","F",37,"M1",1,1,0,0,0,0,2,0,1124,0,0,0,0,1124
"2364","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",3,"Closed zbox","A2+A3+A4","Center","B+L","F",37,"M1",1,0,0,0,0,0,1,399,0,0,0,0,0,399
"2365","malus","bi+monthly+quarterly","Cheapest","P2-P9","Regular",16,"Opened & closed collective parking","A2+A3+A4","Center","B+L","F",27,"M2",0,1,0,0,0,0,1,0,803,0,0,0,0,803
"2366","bonus","bi+monthly+quarterly","Cheapest","P10+P11+P12","Diesel",5,"Closed zbox","A2+A3+A4","Center","B+L","M",33,"M1",0,0,0,1,0,0,1,0,0,0,89,0,0,89
"2367","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",7,"Closed zbox","A2+A3+A4","Center","B+L","F",32,"M1",0,0,1,0,0,0,1,0,0,1402,0,0,0,1402
"2368","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Regular",8,"Closed zbox","A2+A3+A4","Center","A","M",41,"M1",1,0,0,0,0,0,1,284,0,0,0,0,0,284
"2369","bonus","bi+monthly+quarterly","Cheapest","P10+P11+P12","Diesel",6,"Closed zbox","A2+A3+A4","Center","B+L","F",43,"M1",0,1,0,0,0,0,1,0,47,0,0,0,0,47
"2370","bonus","bi+monthly+quarterly","other","P13-P17","Diesel",6,"Opened & closed collective parking","A2+A3+A4","Center","B+L","M",31,"M3",1,0,0,0,0,0,1,239,0,0,0,0,0,239
"2371","bonus","bi+monthly+quarterly","other","P13-P17","Diesel",6,"Opened & closed collective parking","A2+A3+A4","Center","B+L","M",31,"M3",1,0,0,0,0,0,1,244,0,0,0,0,0,244
"2372","bonus","bi+monthly+quarterly","other","P13-P17","Diesel",8,"Street","A2+A3+A4","Center","B+L","M",42,"M4",1,1,0,0,0,0,2,174,0,0,0,0,0,174
"2373","bonus","bi+monthly+quarterly","other","P13-P17","Diesel",8,"Street","A2+A3+A4","Center","B+L","M",42,"M4",1,1,0,0,0,0,2,0,351,0,0,0,0,351
"2374","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Regular",11,"Closed zbox","A2+A3+A4","Center","B+L","M",31,"M1",0,1,0,0,0,0,1,0,3599,0,0,0,0,3599
"2375","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Regular",11,"Closed zbox","A2+A3+A4","Center","B+L","M",31,"M1",0,0,1,0,0,0,1,0,0,64,0,0,0,64
"2376","bonus","bi+monthly+quarterly","other","P10+P11+P12","Regular",3,"Opened & closed collective parking","A2+A3+A4","Center","B+L","F",48,"M2",0,1,0,0,0,0,1,0,488,0,0,0,0,488
"2377","bonus","Annual","other","P10+P11+P12","Regular",8,"Closed zbox","A5+A6","Center","A","M",60,"M1",0,1,0,0,0,0,1,0,6795,0,0,0,0,6795
"2378","bonus","bi+monthly+quarterly","other","P13-P17","Regular",11,"Closed zbox","A5+A6","Center","A","M",45,"M1",1,0,0,0,0,0,1,397,0,0,0,0,0,397
"2379","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",26,"Street","A5+A6","Center","A","M",45,"M4",0,1,0,0,0,0,1,0,888,0,0,0,0,888
"2380","bonus","bi+monthly+quarterly","other","P13-P17","Diesel",3,"Closed zbox","A7-A10+A12","Center","A","F",27,"M1",1,0,0,0,0,0,1,208,0,0,0,0,0,208
"2381","bonus","bi+monthly+quarterly","other","P13-P17","Diesel",3,"Closed zbox","A2+A3+A4","Center","A","F",27,"M1",0,1,0,0,0,0,1,0,378,0,0,0,0,378
"2382","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",7,"Closed zbox","A2+A3+A4","Center","A","M",47,"M1",1,0,0,0,0,0,1,274,0,0,0,0,0,274
"2383","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",8,"Closed zbox","A2+A3+A4","Center","A","M",48,"M1",0,1,0,0,0,0,1,0,364,0,0,0,0,364
"2384","bonus","bi+monthly+quarterly","other","P13-P17","Regular",4,"Closed zbox","A5+A6","Center","A","F",36,"M1",0,1,0,0,0,0,1,0,667,0,0,0,0,667
"2385","bonus","bi+monthly+quarterly","other","P13-P17","Regular",4,"Closed zbox","A5+A6","Center","A","F",36,"M1",0,1,0,0,0,0,1,0,1212,0,0,0,0,1212
"2386","bonus","bi+monthly+quarterly","Cheapest","P2-P9","Regular",10,"Closed zbox","A5+A6","Center","A","F",36,"M1",0,1,0,0,0,0,1,0,897,0,0,0,0,897
"2387","bonus","bi+monthly+quarterly","Cheapest","P2-P9","Regular",10,"Closed zbox","A5+A6","Center","A","F",36,"M1",0,1,0,0,0,0,1,0,1020,0,0,0,0,1020
"2388","bonus","Annual","Cheaper","P10+P11+P12","Diesel",12,"Closed zbox","A2+A3+A4","Center","A","M",45,"M1",1,0,0,0,0,0,1,279,0,0,0,0,0,279
"2389","bonus","Annual","Cheaper","P10+P11+P12","Diesel",12,"Closed zbox","A2+A3+A4","Center","A","M",45,"M1",1,0,0,0,0,0,1,285,0,0,0,0,0,285
"2390","bonus","Annual","other","P13-P17","Diesel",7,"Closed zbox","A2+A3+A4","Center","A","M",45,"M1",0,1,0,0,0,0,1,0,2842,0,0,0,0,2842
"2391","bonus","bi+monthly+quarterly","Cheapest","P10+P11+P12","Regular",12,"Closed zbox","A2+A3+A4","Center","A","M",40,"M1",0,1,0,0,0,0,1,0,561,0,0,0,0,561
"2392","bonus","bi+monthly+quarterly","Cheapest","P10+P11+P12","Regular",12,"Closed zbox","A2+A3+A4","Center","A","M",40,"M1",0,1,0,0,0,0,1,0,572,0,0,0,0,572
"2393","malus","bi+monthly+quarterly","other","P13-P17","Diesel",12,"Closed zbox","A5+A6","Center","A","F",33,"M1",1,1,0,0,0,0,2,284,0,0,0,0,0,284
"2394","malus","bi+monthly+quarterly","other","P13-P17","Diesel",12,"Closed zbox","A5+A6","Center","A","F",33,"M1",1,1,0,0,0,0,2,0,2760,0,0,0,0,2760
"2395","malus","bi+monthly+quarterly","other","P13-P17","Diesel",12,"Closed zbox","A5+A6","Center","A","F",33,"M1",1,0,0,0,0,0,1,290,0,0,0,0,0,290
"2396","bonus","Annual","Cheapest","P2-P9","Regular",7,"Closed zbox","A5+A6","Center","A","M",49,"M1",0,1,0,0,0,0,1,0,3453,0,0,0,0,3453
"2397","bonus","Annual","Cheapest","P2-P9","Regular",7,"Closed zbox","A5+A6","Center","A","M",49,"M1",0,1,0,0,0,0,1,0,3522,0,0,0,0,3522
"2398","bonus","bi+monthly+quarterly","other","P13-P17","Regular",8,"Closed zbox","A2+A3+A4","Center","A","F",33,"M1",1,0,0,0,0,0,1,97,0,0,0,0,0,97
"2399","bonus","Annual","other","P13-P17","Diesel",3,"Closed zbox","A2+A3+A4","Center","A","M",64,"M1",0,1,0,0,0,0,1,0,11207,0,0,0,0,11207
"2400","bonus","Annual","other","P13-P17","Diesel",3,"Closed zbox","A2+A3+A4","Center","A","M",64,"M1",0,1,0,0,0,0,1,0,11431,0,0,0,0,11431
"2401","bonus","Annual","Cheapest","P2-P9","Regular",11,"Closed zbox","A2+A3+A4","Center","A","F",60,"M1",1,0,0,0,0,0,1,251,0,0,0,0,0,251
"2402","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",9,"Closed zbox","A2+A3+A4","Center","A","M",39,"M1",0,1,0,0,0,0,1,0,911,0,0,0,0,911
"2403","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",9,"Closed zbox","A2+A3+A4","Center","A","M",39,"M1",0,1,0,0,0,0,1,0,929,0,0,0,0,929
"2404","bonus","Annual","Cheaper","P10+P11+P12","Diesel",5,"Closed zbox","A5+A6","Center","A","F",44,"M1",0,1,0,0,0,0,1,0,66,0,0,0,0,66
"2405","bonus","bi+monthly+quarterly","Cheapest","P2-P9","Regular",13,"Street","A5+A6","Center","A","F",31,"M4",1,0,0,0,0,0,1,159,0,0,0,0,0,159
"2406","bonus","Annual","Cheaper","P10+P11+P12","Regular",13,"Opened & closed collective parking","A2+A3+A4","Center","A","F",70,"M3",0,1,0,0,0,0,1,0,897,0,0,0,0,897
"2407","bonus","bi+monthly+quarterly","other","P13-P17","Diesel",8,"Closed zbox","A5+A6","Center","A","M",62,"M1",0,1,0,0,0,0,1,0,2704,0,0,0,0,2704
"2408","bonus","bi+monthly+quarterly","other","P13-P17","Diesel",3,"Opened & closed collective parking","A2+A3+A4","Center","A","M",43,"M2",0,1,0,0,0,0,1,0,2802,0,0,0,0,2802
"2409","bonus","bi+monthly+quarterly","other","P13-P17","Diesel",3,"Opened & closed collective parking","A2+A3+A4","Center","A","M",43,"M2",0,1,0,1,0,0,2,0,2858,0,0,0,0,2858
"2410","bonus","bi+monthly+quarterly","other","P13-P17","Diesel",3,"Opened & closed collective parking","A2+A3+A4","Center","A","M",43,"M2",0,1,0,1,0,0,2,0,0,0,68,0,0,68
"2411","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Regular",5,"Closed zbox","A5+A6","Center","A","F",29,"M1",0,1,0,0,0,0,1,0,897,0,0,0,0,897
"2412","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Regular",8,"Closed zbox","A2+A3+A4","Center","A","M",31,"M1",1,0,0,0,0,0,1,263,0,0,0,0,0,263
"2413","bonus","Annual","Cheapest","P2-P9","Diesel",8,"Opened & closed collective parking","A5+A6","Center","A","F",38,"M2",0,1,0,0,0,0,1,0,469,0,0,0,0,469
"2414","bonus","Annual","Cheapest","P2-P9","Diesel",8,"Opened & closed collective parking","A5+A6","Center","A","F",38,"M2",0,1,0,0,0,0,1,0,478,0,0,0,0,478
"2415","bonus","Annual","Cheapest","P2-P9","Regular",9,"Street","A2+A3+A4","Center","A","M",23,"M4",0,0,0,1,0,0,1,0,0,0,32,0,0,32
"2416","bonus","bi+monthly+quarterly","Cheapest","P2-P9","Regular",8,"Closed zbox","A5+A6","Center","A","M",52,"M1",0,1,0,0,0,0,1,0,2970,0,0,0,0,2970
"2417","bonus","Annual","Cheapest","P2-P9","Regular",10,"Street","A5+A6","Center","A","M",53,"M4",0,1,0,0,0,0,1,0,897,0,0,0,0,897
"2418","bonus","Annual","Cheapest","P10+P11+P12","Regular",8,"Street","A5+A6","Center","A","M",33,"M4",0,0,0,0,1,0,1,0,0,0,0,352,0,352
"2419","bonus","Annual","other","P13-P17","Diesel",5,"Closed zbox","A5+A6","Center","A","M",50,"M1",1,0,0,0,0,0,1,570,0,0,0,0,0,570
"2420","bonus","Annual","other","P13-P17","Diesel",6,"Closed zbox","A5+A6","Center","A","M",51,"M1",1,0,0,0,0,0,1,581,0,0,0,0,0,581
"2421","bonus","Annual","Cheaper","P10+P11+P12","Diesel",8,"Opened & closed collective parking","A2+A3+A4","Center","A","M",22,"M3",1,0,0,0,0,0,1,308,0,0,0,0,0,308
"2422","bonus","bi+monthly+quarterly","other","P10+P11+P12","Diesel",6,"Closed zbox","A5+A6","Center","A","M",45,"M1",0,1,0,0,0,0,1,0,1429,0,0,0,0,1429
"2423","bonus","bi+monthly+quarterly","other","P10+P11+P12","Diesel",6,"Closed zbox","A5+A6","Center","A","M",45,"M1",0,1,0,0,0,0,1,0,1401,0,0,0,0,1401
"2426","bonus","bi+monthly+quarterly","other","P13-P17","Diesel",6,"Closed zbox","A5+A6","Center","A","M",49,"M1",0,1,0,0,0,0,1,0,62,0,0,0,0,62
"2427","bonus","bi+monthly+quarterly","other","P13-P17","Diesel",6,"Closed zbox","A5+A6","Center","A","M",48,"M1",0,1,0,0,0,0,1,0,63,0,0,0,0,63
"2428","bonus","bi+monthly+quarterly","Cheapest","P2-P9","Regular",11,"Closed zbox","A2+A3+A4","Center","A","F",59,"M1",0,0,0,0,1,0,1,0,0,0,0,694,0,694
"2429","bonus","bi+monthly+quarterly","other","P13-P17","Diesel",4,"Closed zbox","A2+A3+A4","Center","A","M",58,"M1",0,0,1,0,0,0,1,0,0,5926,0,0,0,5926
"2430","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",5,"Closed zbox","A2+A3+A4","Center","A","M",33,"M1",2,0,0,0,0,0,2,46,0,0,0,0,0,46
"2431","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",5,"Closed zbox","A2+A3+A4","Center","A","M",33,"M1",2,0,0,0,0,0,2,179,0,0,0,0,0,179
"2432","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",6,"Closed zbox","A2+A3+A4","Center","A","M",34,"M1",2,0,0,0,0,0,2,47,0,0,0,0,0,47
"2433","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",6,"Closed zbox","A2+A3+A4","Center","A","M",34,"M1",2,0,0,0,0,0,2,182.5,0,0,0,0,0,182.5
"2434","bonus","bi+monthly+quarterly","Cheapest","P10+P11+P12","Regular",11,"Closed zbox","A2+A3+A4","Center","A","F",43,"M1",0,1,0,0,0,0,1,0,409,0,0,0,0,409
"2435","bonus","bi+monthly+quarterly","Cheapest","P10+P11+P12","Regular",11,"Closed zbox","A2+A3+A4","Center","A","F",43,"M1",0,1,0,0,0,0,1,0,417,0,0,0,0,417
"2436","malus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",1,"Closed zbox","A7-A10+A12","Center","A","M",24,"M1",0,0,1,0,1,0,2,0,0,0,0,315,0,315
"2437","malus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",1,"Closed zbox","A7-A10+A12","Center","A","M",24,"M1",0,0,1,0,1,0,2,0,0,1548,0,0,0,1548
"2438","bonus","bi+monthly+quarterly","other","P13-P17","Diesel",10,"Opened & closed collective parking","A2+A3+A4","Center","A","M",37,"M3",1,0,0,0,0,0,1,229,0,0,0,0,0,229
"2439","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",16,"Closed zbox","A2+A3+A4","Center","A","M",25,"M1",0,1,0,0,0,0,1,0,487,0,0,0,0,487
"2440","bonus","bi+monthly+quarterly","Cheaper","P10+P11+P12","Diesel",16,"Closed zbox","A2+A3+A4","Center","A","M",25,"M1",0,1,0,0,0,0,1,0,497,0,0,0,0,497
